Rank,Symbol,Momentum
1,HEXAWARE,0.479609
2,HCLTECH,0.400274
3,MANAPPURAM,0.354839
4,GESHIP,0.342179
5,TECHM,0.303582
6,TCS,0.298257
7,GUJENERGY,0.279503
8,COROMANDEL,0.275805
9,HINDZINC,0.25371
10,INFY,0.250692
11,ASTRAZEN,0.247609
12,VEDL,0.245586
13,NMDC,0.227254
14,GMRAIRPORT,0.227147
15,HEROMOTOCO,0.218171
16,IDEA,0.208919
17,JISLJALEQS,0.201789
18,ENGINERSIN,0.193752
19,TMPV,0.187036
20,MOTHERSON,0.172846
