Rank,Symbol,Momentum
1,ESSAROIL,4.958654
2,RNRL,2.566148
3,JINDALSTEL,2.481056
4,MRPL,1.85641
5,NLCINDIA,1.686234
6,GODREJIND,1.429069
7,JAICORPLTD,1.415536
8,LITL,1.28301
9,JPPOWER,1.210084
10,JPASSOCIAT,1.08546
11,RELINFRA,1.084982
12,MRF,0.971992
13,HINDPETRO,0.923077
14,TORNTPOWER,0.893709
15,PUNJLLOYD,0.883049
16,VEDL,0.872749
17,LICHSGFIN,0.863102
18,TATAPOWER,0.813961
19,JSWSTEEL,0.804509
20,INDUSINDBK,0.771761
