Rank,Symbol,Momentum
1,JSWENERGY,0.945549
2,MINDTREE,0.515291
3,APOLLOHOSP,0.482729
4,MPHASIS,0.456203
5,LTTS,0.438863
6,COFORGE,0.426771
7,MAXHEALTH,0.422712
8,PEL,0.41133
9,TECHM,0.388508
10,SRF,0.380281
11,LALPATHLAB,0.369294
12,GUJENERGY,0.357289
13,SCHAEFFLER,0.340871
14,IRCTC,0.3245
15,TATACOMM,0.322498
16,AUBANK,0.317317
17,CRISIL,0.315058
18,GSPL,0.30444
19,TATAELXSI,0.299938
20,ALKEM,0.293808
