Rank,Symbol,Momentum
1,ADANIENSOL,0.923777
2,ATGL,0.46738
3,TIINDIA,0.443671
4,ABB,0.44014
5,VBL,0.421731
6,SKFINDIA,0.406475
7,IDFCFIRSTB,0.400285
8,TVSMOTOR,0.393029
9,BAJAJFINSV,0.390687
10,JSWENERGY,0.381502
11,SCHAEFFLER,0.379363
12,HONAUT,0.368465
13,OBEROIRLTY,0.35611
14,TATACOMM,0.334448
15,ADANIGREEN,0.327767
16,BEL,0.313887
17,AFFLE,0.312747
18,FEDERALBNK,0.307819
19,BANKBARODA,0.307692
20,UNOMINDA,0.300442
