Rank,Symbol,Momentum
1,HINDPETRO,1.125
2,INDIABULLS,0.469858
3,TTML,0.314199
4,TVTODAY,0.297747
5,PFC,0.291176
6,GUJNRECOKE,0.289533
7,CESC,0.273684
8,JISLJALEQS,0.273626
9,GMRAIRPORT,0.247049
10,GODREJCP,0.233536
11,INDIACEM,0.217391
12,M&MFIN,0.20875
13,HINDZINC,0.198198
14,APOLLOHOSP,0.195196
15,HINDUNILVR,0.189317
16,GVKPIL,0.184466
17,IOC,0.182534
18,MTNL,0.173429
19,TATACOMM,0.172331
20,RECLTD,0.169101
