Rank,Symbol,Momentum
1,CENTBOP,2.353488
2,GVPIL,0.822577
3,BEML,0.796019
4,BAJAJHIND,0.77193
5,BALRAMCHIN,0.74605
6,3MINDIA,0.673239
7,ABAN,0.646368
8,PATELENG,0.578041
9,VOLTAS,0.558138
10,TMPV,0.55457
11,ASTRAZEN,0.543479
12,COLPAL,0.53811
13,AUROPHARMA,0.518523
14,INDIACEM,0.500756
15,BHEL,0.500623
16,BBTC,0.499113
17,SHREECEM,0.480271
18,HCC,0.462812
19,MARUTI,0.462538
20,IVRCLINFRA,0.452009
