Rank,Symbol,Momentum
1,RELINFRA,1.313548
2,RNRL,1.146953
3,JPPOWER,0.97166
4,TORNTPOWER,0.83464
5,JINDALSTEL,0.781063
6,VEDL,0.764615
7,UCOBANK,0.727092
8,LITL,0.690893
9,NLCINDIA,0.67926
10,JMFINANCIL,0.627824
11,MRPL,0.620813
12,HUBTOWN,0.541629
13,CHAMBLFERT,0.531335
14,SAIL,0.474582
15,KOTAKBANK,0.465789
16,RELIANCE,0.463415
17,RELIANCE,0.463415
18,RELCAPITAL,0.450652
19,UNITDSPR,0.450265
20,TTML,0.437943
