Rank,Symbol,Momentum
1,APOLLOTYRE,0.507767
2,ENGINERSIN,0.490326
3,NFL,0.463576
4,JAICORPLTD,0.310545
5,ZYDUSLIFE,0.255167
6,INDUSINDBK,0.25
7,TITAN,0.248767
8,ORIENTBANK,0.248355
9,ADANIPORTS,0.241316
10,PGHH,0.235126
11,CHENNPETRO,0.2329
12,BAJAJ-AUTO,0.232755
13,SUNTV,0.230758
14,BANKBARODA,0.22996
15,COROMANDEL,0.229722
16,ALBK,0.227648
17,STLTECH,0.225327
18,CUMMINSIND,0.221394
19,HEROMOTOCO,0.220209
20,CASTROLIND,0.218272
