Rank,Symbol,Momentum
1,IRCTC,1.0137
2,ADANIENSOL,1.007546
3,TATAPOWER,0.832439
4,TMPV,0.684525
5,MINDTREE,0.670769
6,ZEEL,0.535763
7,ATGL,0.535739
8,GODREJPROP,0.533779
9,JSWENERGY,0.50772
10,LTM,0.50446
11,HATSUN,0.452017
12,SRF,0.447449
13,TATAELXSI,0.444603
14,GMRAIRPORT,0.42576
15,LINDEINDIA,0.405429
16,TITAN,0.394986
17,INDHOTEL,0.379043
18,ONGC,0.369821
19,UNIONBANK,0.365786
20,INDUSTOWER,0.354868
