Rank,Symbol,Momentum
1,SPARC,1.518727
2,SUZLON,0.819728
3,WOCKPHARMA,0.817241
4,HEXAWARE,0.559509
5,SIEMENS,0.540654
6,FORTIS,0.494516
7,GILLETTE,0.477685
8,RNAVAL,0.417817
9,RAJESHEXPO,0.395462
10,MRPL,0.380446
11,LUPIN,0.369099
12,ASHOKLEY,0.35277
13,KSCL,0.329766
14,BHARATFORG,0.303415
15,UNITDSPR,0.292568
16,BAJAJCON,0.288845
17,AJANTPHARM,0.28364
18,BOSCHLTD,0.282133
19,EMAMILTD,0.282037
20,PIIND,0.268278
