Rank,Symbol,Momentum
1,ADANIGREEN,0.392255
2,NATIONALUM,0.245692
3,HINDALCO,0.218287
4,CHOLAFIN,0.158323
5,BANKBARODA,0.147915
6,SCHAEFFLER,0.138942
7,MARUTI,0.128814
8,SRF,0.126295
9,ONGC,0.10123
10,SUNPHARMA,0.097806
11,ADANIENSOL,0.089113
12,AXISBANK,0.074603
13,EICHERMOT,0.07335
14,SUVENPHAR,0.071868
15,BAJAJ-AUTO,0.070579
16,SIEMENS,0.066838
17,JINDALSTEL,0.065092
18,JSWENERGY,0.061661
19,PAGEIND,0.060945
20,FEDERALBNK,0.059853
