Rank,Symbol,Momentum
1,RCOM,0.75
2,JINDALSTEL,0.579732
3,BIOCON,0.509792
4,JUBLPHARMA,0.481668
5,LTTS,0.436117
6,MINDTREE,0.427848
7,LTM,0.346238
8,VBL,0.331497
9,TECHM,0.283121
10,TV18BRDCST,0.261521
11,PFIZER,0.25197
12,INDHOTEL,0.221473
13,3MINDIA,0.217513
14,THERMAX,0.21293
15,ABB,0.207246
16,INFY,0.192457
17,QUESS,0.188586
18,JUBLFOOD,0.187953
19,PCJEWELLER,0.184678
20,SYNGENE,0.182892
