Rank,Symbol,Momentum,Volatility,Score
1,DIVISLAB,0.50118,0.024489,20.4658
2,MRF,0.555358,0.027994,19.8385
3,PEL,0.495124,0.02693,18.3855
4,IPCALAB,0.418254,0.023733,17.6232
5,EXIDEIND,0.628512,0.037905,16.5813
6,KANSAINER,0.188463,0.011383,16.5572
7,ROLTA,0.574353,0.035255,16.2915
8,EIHOTEL,0.278538,0.017361,16.0437
9,ABIRLANUVO,0.367239,0.02303,15.9463
10,POLARIS,0.643014,0.041037,15.6691
11,OFSS,0.472979,0.030561,15.4766
12,GESHIP,0.418346,0.027319,15.3133
13,INGVYSYABK,0.508275,0.034423,14.7655
14,SUNPHARMA,0.28256,0.019725,14.3252
15,ZYDUSLIFE,0.324501,0.023129,14.0303
16,APOLLOTYRE,0.422269,0.030576,13.8103
17,ABAN,0.520786,0.037897,13.7421
18,HTMEDIA,0.296516,0.021985,13.487
19,HEXAWARE,0.295123,0.022212,13.2868
20,IOC,0.444527,0.034092,13.0389
