Rank,Symbol,Momentum,Volatility,Score
1,HDFCAMC,0.344025,0.016327,21.0712
2,BAJAJFINSV,0.211395,0.013915,15.1918
3,HDFCLIFE,0.226024,0.015733,14.3663
4,TATACONSUM,0.322383,0.022457,14.3553
5,SRF,0.266188,0.0186,14.3111
6,SBILIFE,0.240487,0.017159,14.0155
7,BAJFINANCE,0.216529,0.017125,12.644
8,AUBANK,0.182421,0.015236,11.9727
9,TITAN,0.168893,0.014122,11.9598
10,ABB,0.217667,0.018532,11.7455
11,SHREECEM,0.16891,0.015119,11.1722
12,TRENT,0.218431,0.019552,11.172
13,KOTAKBANK,0.106857,0.011204,9.5374
14,SOLARINDS,0.16407,0.017557,9.3449
15,ATUL,0.110042,0.012059,9.125
16,WIPRO,0.101027,0.01166,8.6644
17,SIEMENS,0.16172,0.01927,8.3921
18,GUJENERGY,0.163741,0.01993,8.2156
19,BEL,0.206434,0.025441,8.1144
20,ULTRACEMCO,0.139433,0.017203,8.1053
