Rank,Symbol,Momentum,Volatility,Score
1,CIPLA,0.469584,0.01695,27.7039
2,LUPIN,0.38808,0.014599,26.5831
3,DRREDDY,0.308832,0.012385,24.9354
4,SUNDARMFIN,0.383811,0.016698,22.9855
5,EICHERMOT,0.61177,0.027471,22.27
6,OFSS,0.358273,0.016309,21.968
7,BRITANNIA,0.459873,0.021986,20.9164
8,BHARATFORG,0.455191,0.021776,20.9036
9,MINDTREE,0.354207,0.01727,20.5099
10,TECHM,0.242511,0.012466,19.4538
11,CYIENT,0.394188,0.020486,19.242
12,GFLLIMITED,0.462717,0.024446,18.9283
13,MARUTI,0.276568,0.014787,18.7028
14,KANSAINER,0.394411,0.021517,18.3303
15,MARICO,0.227398,0.012428,18.2968
16,APLLTD,0.53373,0.02984,17.8866
17,EMAMILTD,0.359553,0.020548,17.4983
18,HINDUNILVR,0.196349,0.011322,17.3421
19,3MINDIA,0.430416,0.024865,17.3101
20,SUNPHARMA,0.28568,0.016549,17.2631
