Rank,Symbol,Momentum,Volatility,Score
1,ADANIENSOL,0.957708,0.033442,28.638
2,PAGEIND,0.31762,0.016775,18.934
3,SOLARINDS,0.250115,0.013529,18.4877
4,LTM,0.311965,0.016898,18.4613
5,KRBL,0.367325,0.019899,18.4592
6,LTTS,0.263596,0.014702,17.9293
7,UBL,0.367464,0.020805,17.6626
8,VAKRANGEE,0.355804,0.022388,15.8929
9,GODREJPROP,0.347805,0.022042,15.7789
10,SYMPHONY,0.279926,0.018139,15.4327
11,BALKRISIND,0.319561,0.021484,14.8743
12,MPHASIS,0.245645,0.016521,14.8689
13,TVSMOTOR,0.193918,0.013065,14.8422
14,DHFL,0.410245,0.027692,14.8147
15,SHRIRAMFIN,0.308609,0.020838,14.8099
16,DIVISLAB,0.5221,0.037707,13.8462
17,GILLETTE,0.104268,0.007724,13.4985
18,FINCABLES,0.199128,0.015068,13.2157
19,BRITANNIA,0.135432,0.010563,12.8213
20,NBCC,0.290067,0.023057,12.5802
