Rank,Symbol,Momentum,Volatility,Score
1,ADANIPOWER,1.140756,0.052955,21.5418
2,VGUARD,0.311773,0.017714,17.6002
3,IDBI,0.224104,0.013012,17.2227
4,EIHOTEL,0.340656,0.021963,15.5104
5,INDIGO,0.426583,0.030343,14.0588
6,FEDERALBNK,0.318953,0.023586,13.5232
7,PIIND,0.204031,0.016396,12.4442
8,PNB,0.31407,0.025797,12.1746
9,COLPAL,0.196655,0.017147,11.4686
10,SKFINDIA,0.127531,0.011136,11.4522
11,CUMMINSIND,0.27715,0.024572,11.2791
12,BANKINDIA,0.338752,0.031112,10.8882
13,MANAPPURAM,0.275552,0.025701,10.7213
14,PFC,0.381078,0.037032,10.2906
15,SUPREMEIND,0.189456,0.019145,9.896
16,UNITDSPR,0.241785,0.024976,9.6807
17,UNIONBANK,0.307224,0.032505,9.4515
18,SBILIFE,0.170446,0.018039,9.449
19,NHPC,0.14823,0.016352,9.065
20,GVT&D,0.256628,0.028378,9.0432
