Rank,Symbol,Momentum,Volatility,Score
1,POWERINDIA,0.480969,0.031293,15.3701
2,ABB,0.317267,0.023458,13.5251
3,ONGC,0.247083,0.020473,12.069
4,PREMIERENE,0.309757,0.028845,10.7385
5,GVT&D,0.302638,0.031732,9.5372
6,CUMMINSIND,0.191695,0.021168,9.0557
7,LINDEINDIA,0.222099,0.025562,8.6888
8,POWERGRID,0.149634,0.017247,8.6757
9,DMART,0.165127,0.019322,8.5463
10,APARINDS,0.312889,0.038478,8.1317
11,VEDL,0.221308,0.02763,8.0097
12,ADANIPOWER,0.206033,0.025759,7.9986
13,JINDALSTEL,0.183504,0.023813,7.7062
14,BHARATFORG,0.196204,0.026001,7.546
15,ICICIAMC,0.195961,0.026624,7.3603
16,WAAREEENER,0.237339,0.033077,7.1754
17,PFC,0.171296,0.023902,7.1665
18,NATIONALUM,0.236432,0.033773,7.0005
19,THERMAX,0.154733,0.022503,6.8762
20,BSE,0.209131,0.032298,6.4751
