Rank,Symbol,Momentum,Volatility,Score
1,LTM,0.346238,0.019837,17.4538
2,TECHM,0.283121,0.016239,17.4347
3,MINDTREE,0.427848,0.025251,16.9441
4,JINDALSTEL,0.579732,0.034334,16.8849
5,BIOCON,0.509792,0.031289,16.2929
6,INFY,0.192457,0.013037,14.7624
7,JUBLPHARMA,0.481668,0.032896,14.6422
8,PFIZER,0.25197,0.01737,14.5059
9,VBL,0.331497,0.023322,14.2141
10,ABB,0.207246,0.015067,13.7545
11,OFSS,0.155146,0.012489,12.4227
12,LTTS,0.436117,0.037777,11.5445
13,BLUEDART,0.167021,0.014859,11.2405
14,SYNGENE,0.182892,0.016556,11.047
15,MPHASIS,0.176883,0.016842,10.5025
16,THERMAX,0.21293,0.020322,10.4778
17,HCLTECH,0.133798,0.012798,10.4549
18,CRISIL,0.096593,0.009807,9.8498
19,GSKCONS,0.097399,0.010212,9.5376
20,3MINDIA,0.217513,0.02328,9.3432
