Rank,Symbol,Momentum,Volatility,Score
1,ASHOKLEY,0.319311,0.017146,18.6229
2,APLAPOLLO,0.263185,0.014155,18.5925
3,SBIN,0.262065,0.016018,16.3611
4,BHARATFORG,0.27808,0.018643,14.9159
5,UNIONBANK,0.281955,0.019989,14.1058
6,TATASTEEL,0.237971,0.018245,13.0433
7,VEDL,0.312293,0.024644,12.6723
8,SHRIRAMFIN,0.227108,0.018057,12.5776
9,TORNTPHARM,0.154729,0.012393,12.4851
10,AJANTPHARM,0.176908,0.014484,12.2137
11,NTPC,0.146938,0.01409,10.4286
12,INDUSTOWER,0.168089,0.016218,10.3643
13,ULTRACEMCO,0.116984,0.011349,10.3074
14,EICHERMOT,0.148521,0.014423,10.2978
15,JINDALSTEL,0.168572,0.016913,9.9672
16,NATIONALUM,0.297019,0.031143,9.5374
17,GVT&D,0.281661,0.02961,9.5124
18,FEDERALBNK,0.162161,0.017083,9.4924
19,SUPREMEIND,0.153268,0.016452,9.316
20,MAHABANK,0.171405,0.018671,9.1805
