Rank,Symbol,Momentum,Volatility,Score
1,WELSPUNIND,1.521667,0.04337,35.0855
2,IL&FSENGG,1.01751,0.035762,28.4524
3,OFSS,0.581847,0.022435,25.9352
4,SANOFI,0.376048,0.014564,25.8195
5,JINDALSAW,0.915014,0.035774,25.5779
6,ORIENTBANK,0.6,0.023587,25.4379
7,INDUSINDBK,0.470458,0.023576,19.9546
8,IOB,0.450256,0.023665,19.0262
9,AUROPHARMA,0.474075,0.02508,18.9023
10,TORNTPOWER,0.534895,0.028536,18.7448
11,ALBK,0.436571,0.023297,18.7391
12,YESBANK,0.568254,0.030758,18.4751
13,PGHH,0.548372,0.02969,18.4701
14,MRF,0.683195,0.037549,18.1947
15,AIAENG,0.574135,0.031629,18.152
16,MPHASIS,0.583476,0.033152,17.5999
17,MAHSEAMLES,0.291359,0.01711,17.0283
18,JETAIRWAYS,0.689318,0.041273,16.7013
19,PIDILITIND,0.413432,0.024896,16.6064
20,KANSAINER,0.428861,0.025912,16.5507
