Rank,Symbol,Momentum,Volatility,Score
1,BAJFINANCE,0.277567,0.017097,16.2352
2,BAJAJFINSV,0.1895,0.017407,10.8861
3,SBICARD,0.192121,0.017671,10.8718
4,UPL,0.185963,0.019074,9.7498
5,SRF,0.226887,0.0243,9.337
6,IGL,0.231804,0.025626,9.0456
7,MUTHOOTFIN,0.153908,0.018169,8.4709
8,MARUTI,0.112807,0.014465,7.7986
9,BSE,0.232736,0.036783,6.3273
10,KOTAKBANK,0.106387,0.017116,6.2155
11,MEDANTA,0.149188,0.024426,6.1077
12,BAJAJHLDNG,0.166179,0.028944,5.7413
13,SHREECEM,0.089324,0.016106,5.546
14,LLOYDSME,0.148196,0.027686,5.3527
15,SUNDARMFIN,0.171291,0.033127,5.1708
16,CHOLAFIN,0.121723,0.02452,4.9643
17,WIPRO,0.081673,0.017664,4.6237
18,JKCEMENT,0.070566,0.017887,3.9452
19,JUBLFOOD,0.07416,0.022392,3.3119
20,TATACONSUM,0.047306,0.015405,3.0708
