Rank,Symbol,Momentum,Volatility,Score
1,TORNTPOWER,0.520341,0.022782,22.8396
2,ADANIENSOL,0.740064,0.034576,21.4038
3,BATAINDIA,0.400785,0.018917,21.1864
4,FINCABLES,0.315464,0.015045,20.9683
5,IGL,0.368957,0.019894,18.5465
6,BRITANNIA,0.214562,0.012108,17.72
7,KRBL,0.353104,0.022197,15.9074
8,OIL,0.310851,0.019702,15.7778
9,TATASTEEL,0.254804,0.016586,15.3629
10,GILLETTE,0.139061,0.00929,14.9683
11,TECHM,0.206485,0.014346,14.3937
12,GAIL,0.272435,0.018994,14.3431
13,GODREJPROP,0.306863,0.021684,14.1517
14,MOTILALOFS,0.30592,0.021812,14.0254
15,PCJEWELLER,0.393644,0.028584,13.7714
16,UBL,0.275683,0.020483,13.4588
17,TATACONSUM,0.35403,0.026763,13.2282
18,DHFL,0.390493,0.02978,13.1126
19,BAJAJ-AUTO,0.162499,0.012661,12.8349
20,FRETAIL,0.286775,0.022739,12.6114
