Rank,Symbol,Momentum,Volatility,Score
1,GODREJPROP,0.149725,0.016741,8.9437
2,GRASIM,0.071742,0.013863,5.1753
3,PFIZER,0.059926,0.012636,4.7423
4,MOTHERSON,0.114481,0.025374,4.5117
5,MARICO,0.07922,0.020687,3.8295
6,CAIRN,0.053989,0.015199,3.5521
7,SIEMENS,0.081562,0.024214,3.3684
8,OPTOCIRCUI,0.093032,0.028204,3.2985
9,SANOFI,0.044928,0.014028,3.2027
10,AMTEKAUTO,0.089112,0.028311,3.1477
11,CRISIL,0.029713,0.010328,2.877
12,BAJAJFINSV,0.100159,0.036479,2.7457
13,POWERGRID,0.025601,0.009635,2.657
14,NATIONALUM,0.058284,0.022463,2.5947
15,JINDALSAW,0.064661,0.025634,2.5224
16,LICHSGFIN,0.078189,0.032782,2.3851
17,FORTIS,0.039222,0.017055,2.2998
18,TECHM,0.060004,0.027766,2.161
19,BANKINDIA,0.055234,0.025834,2.138
20,HINDZINC,0.040154,0.018867,2.1283
