Rank,Symbol,Momentum,Volatility,Score
1,HEROMOTOCO,0.37945,0.016584,22.8803
2,BAJAJ-AUTO,0.663736,0.030993,21.4156
3,MARUTI,0.506272,0.026395,19.1804
4,OFSS,0.726368,0.03978,18.2597
5,SHREECEM,0.422234,0.024139,17.492
6,RECLTD,0.352817,0.02301,15.3329
7,ULTRACEMCO,0.466741,0.032742,14.2552
8,BAJAJHLDNG,0.422878,0.033787,12.5159
9,M&M,0.454271,0.036842,12.3304
10,ASHOKLEY,0.319298,0.026112,12.2278
11,MPHASIS,0.330233,0.028346,11.6502
12,GRASIM,0.344926,0.029679,11.6219
13,NATIONALUM,0.332963,0.029705,11.209
14,GSKCONS,0.204201,0.018334,11.1379
15,MATRIXLABS,0.625287,0.057224,10.9271
16,ACC,0.272081,0.025516,10.663
17,GUJENERGY,0.282353,0.026534,10.6412
18,JINDALSTEL,0.434422,0.04124,10.534
19,BEL,0.218993,0.020962,10.4472
20,CIPLA,0.205826,0.0198,10.3954
