Rank,Symbol,Momentum,Volatility,Score
1,INDIABULLS,0.469858,0.045505,10.3253
2,HINDPETRO,1.125,0.11672,9.6384
3,PFC,0.291176,0.038239,7.6146
4,GODREJCP,0.233536,0.031962,7.3066
5,TTML,0.314199,0.045923,6.8419
6,JISLJALEQS,0.273626,0.040645,6.7321
7,HINDUNILVR,0.189317,0.028984,6.5317
8,GUJNRECOKE,0.289533,0.04754,6.0903
9,CESC,0.273684,0.049463,5.5331
10,IOC,0.182534,0.033354,5.4726
11,M&MFIN,0.20875,0.038688,5.3957
12,APOLLOHOSP,0.195196,0.036534,5.3428
13,TVTODAY,0.297747,0.058107,5.1241
14,MTNL,0.173429,0.036408,4.7634
15,INDIACEM,0.217391,0.049435,4.3975
16,RECLTD,0.169101,0.041004,4.124
17,HINDZINC,0.198198,0.04883,4.0589
18,GMRAIRPORT,0.247049,0.065018,3.7997
19,CANBK,0.139757,0.038129,3.6653
20,GLAXO,0.074259,0.021334,3.4807
