Rank,Symbol,Momentum,Volatility,Score
1,WOCKPHARMA,0.915427,0.025603,35.7541
2,BAJAJFINSV,0.691074,0.025795,26.7914
3,EMAMILTD,0.296568,0.012978,22.8515
4,EICHERMOT,0.396996,0.018588,21.358
5,BAJAJHLDNG,0.298459,0.014489,20.5983
6,ITC,0.223799,0.011542,19.3895
7,MRF,0.47316,0.026848,17.6234
8,BRITANNIA,0.256755,0.015208,16.8825
9,TORNTPHARM,0.201381,0.012402,16.2381
10,PIDILITIND,0.261887,0.016201,16.1645
11,TMPV,0.336366,0.021628,15.5525
12,GILLETTE,0.318123,0.021122,15.061
13,RNAVAL,0.141649,0.009708,14.5909
14,NAUKRI,0.234625,0.016358,14.3434
15,BATAINDIA,0.335951,0.023448,14.3276
16,GODREJCP,0.203561,0.014313,14.2224
17,MARICO,0.201342,0.014426,13.9567
18,DABUR,0.184865,0.013768,13.4272
19,SHREECEM,0.251047,0.019525,12.8574
20,APOLLOTYRE,0.373626,0.029714,12.5742
