Rank,Symbol,Momentum
1,GFLLIMITED,0.553828
2,JINDALSTEL,0.450839
3,SUNTV,0.436501
4,JUSTDIAL,0.429094
5,JETAIRWAYS,0.345013
6,EDELWEISS,0.340416
7,RELCAPITAL,0.322511
8,JSWDULUX,0.319327
9,KARURVYSYA,0.309942
10,GUJENERGY,0.302966
11,IBULHSGFIN,0.302461
12,ALKEM,0.301018
13,DISHTV,0.282816
14,IIFL,0.274522
15,WHIRLPOOL,0.266864
16,NATCOPHARM,0.264537
17,CENTRALBK,0.262246
18,RELIANCE,0.258697
19,INDIGO,0.256829
20,ZYDUSLIFE,0.255503
