Rank,Symbol,Momentum
1,OIL,0.284413
2,PERSISTENT,0.259904
3,CGPOWER,0.249366
4,PAYTM,0.237489
5,APLAPOLLO,0.212997
6,POONAWALLA,0.185367
7,KPRMILL,0.16479
8,SUPREMEIND,0.160354
9,MOTHERSON,0.155072
10,ZFCVINDIA,0.155008
11,ITC,0.153256
12,POLYCAB,0.151984
13,M&MFIN,0.150977
14,CRISIL,0.129008
15,MPHASIS,0.124375
16,ABB,0.118935
17,SIEMENS,0.116705
18,CUMMINSIND,0.116229
19,TMPV,0.115059
20,TECHM,0.111581
