Rank,Symbol,Momentum
1,AJANTPHARM,0.296176
2,UPL,0.254312
3,INDUSTOWER,0.242314
4,DISHTV,0.240809
5,APLLTD,0.229921
6,JUBLFOOD,0.195932
7,VOLTAS,0.18932
8,EICHERMOT,0.179635
9,CONCOR,0.178939
10,BRITANNIA,0.17693
11,MARICO,0.166976
12,PAGEIND,0.160516
13,RAJESHEXPO,0.160172
14,APOLLOTYRE,0.148518
15,BAJAJ-AUTO,0.142061
16,TTKPRESTIG,0.141689
17,SYNDIBANK,0.139364
18,VAKRANGEE,0.136552
19,RCOM,0.129461
20,AMTEKAUTO,0.125131
