Rank,Symbol,Momentum
1,CIPLA,0.423456
2,MRF,0.380847
3,HINDPETRO,0.371994
4,EICHERMOT,0.362979
5,SHOPERSTOP,0.35379
6,ARVIND,0.34296
7,3MINDIA,0.334384
8,AMARAJABAT,0.329068
9,JYOTHYLAB,0.323974
10,SUNDARMFIN,0.323684
11,BRITANNIA,0.321609
12,CYIENT,0.312699
13,AIAENG,0.300382
14,GLENMARK,0.298032
15,BLUEDART,0.286691
16,GFLLIMITED,0.285809
17,LUPIN,0.276634
18,WOCKPHARMA,0.276256
19,EMAMILTD,0.272786
20,HEXAWARE,0.27013
