Rank,Symbol,Momentum
1,ADANIENSOL,0.459817
2,INDIANB,0.432342
3,UBL,0.410459
4,KRBL,0.309748
5,BANKINDIA,0.298532
6,PNB,0.29191
7,SYNDIBANK,0.287106
8,VAKRANGEE,0.271092
9,SAIL,0.269944
10,LTM,0.26894
11,NBCC,0.261318
12,HEXAWARE,0.251908
13,BHARTIARTL,0.239822
14,JUBLFOOD,0.237322
15,GFLLIMITED,0.232836
16,BALKRISIND,0.226613
17,UNIONBANK,0.219477
18,TITAN,0.207639
19,SBIN,0.20733
20,MPHASIS,0.206001
