Rank,Symbol,Momentum
1,UNITDSPR,0.502842
2,MOTHERSON,0.401442
3,TECHM,0.363133
4,63MOONS,0.3535
5,MUTHOOTFIN,0.348382
6,WOCKPHARMA,0.327082
7,SUNTV,0.32241
8,AUROPHARMA,0.302752
9,FEL,0.297756
10,RNAVAL,0.292422
11,RELCAPITAL,0.291766
12,JUBLPHARMA,0.282985
13,MFSL,0.275519
14,ORIENTBANK,0.269344
15,SHREECEM,0.249145
16,UNIONBANK,0.238677
17,CENTURYTEX,0.237767
18,M&M,0.233788
19,PIDILITIND,0.232955
20,HDIL,0.227473
