Rank,Symbol,Momentum
1,MRF,0.556952
2,SYNDIBANK,0.524851
3,POLARIS,0.51552
4,STLTECH,0.508489
5,HINDPETRO,0.492537
6,INGVYSYABK,0.466771
7,ANDHRABANK,0.446982
8,GFLLIMITED,0.440794
9,IPCALAB,0.427059
10,PNB,0.41137
11,EXIDEIND,0.410814
12,BANKINDIA,0.405632
13,ROLTA,0.398086
14,CORPBANK,0.384345
15,HIMATSEIDE,0.359017
16,DIVISLAB,0.354444
17,UNITDSPR,0.33805
18,DCHL,0.333119
19,ASTRAZEN,0.311232
20,INDUSINDBK,0.289941
