Rank,Symbol,Momentum
1,POWERINDIA,0.321144
2,UNIONBANK,0.316602
3,SBIN,0.27062
4,BHARATFORG,0.268874
5,INDIANB,0.262445
6,BANKINDIA,0.245832
7,APARINDS,0.23942
8,JINDALSTEL,0.233249
9,TATASTEEL,0.230724
10,MAHABANK,0.221969
11,GVT&D,0.208259
12,ASHOKLEY,0.206549
13,SUPREMEIND,0.203935
14,SAIL,0.184099
15,TORNTPOWER,0.182574
16,ASTRAL,0.176331
17,OIL,0.176288
18,ONGC,0.175329
19,APLAPOLLO,0.161921
20,PFC,0.161309
