Rank,Symbol,Momentum
1,IDEA,2.287879
2,ADANIGREEN,0.878112
3,JUBLPHARMA,0.760803
4,AUROPHARMA,0.731747
5,FCONSUMER,0.672
6,IBULHSGFIN,0.645982
7,GLENMARK,0.621038
8,IDBI,0.58216
9,HEG,0.580666
10,FRETAIL,0.575849
11,JINDALSTEL,0.552948
12,VEDL,0.534972
13,TMPV,0.493671
14,IOB,0.485915
15,UCOBANK,0.472826
16,STRTECH,0.455662
17,ATGL,0.451456
18,BHARATFORG,0.441458
19,MOTHERSON,0.433005
20,ENDURANCE,0.428352
