Rank,Symbol,Momentum
1,PEL,0.460346
2,MOTILALOFS,0.412276
3,MRPL,0.340818
4,GODREJPROP,0.320222
5,IIFL,0.311697
6,DLF,0.301577
7,VOLTAS,0.274121
8,3MINDIA,0.258423
9,EIHOTEL,0.254842
10,ABB,0.245655
11,FEDERALBNK,0.24296
12,TVSMOTOR,0.236069
13,QUESS,0.232609
14,EDELWEISS,0.228689
15,INDIANB,0.22806
16,KAJARIACER,0.221508
17,MAHINDCIE,0.221361
18,CONCOR,0.214426
19,CANBK,0.211306
20,COROMANDEL,0.207446
