Rank,Symbol,Momentum
1,BPCL,0.789189
2,INDIANB,0.63528
3,HINDPETRO,0.605556
4,BBTC,0.459478
5,PHOENIXLTD,0.442163
6,BFUTILITIE,0.439911
7,BANKBARODA,0.429529
8,PUNJLLOYD,0.422185
9,FSL,0.402799
10,JETAIRWAYS,0.372075
11,RNRL,0.351704
12,UNIONBANK,0.339397
13,ORIENTBANK,0.33394
14,LICHSGFIN,0.331627
15,UCOBANK,0.331137
16,FEDERALBNK,0.324404
17,IDBI,0.313005
18,CANBK,0.302994
19,AIAENG,0.299671
20,THERMAX,0.288227
