Rank,Symbol,Momentum
1,ADANIENSOL,0.722944
2,PNB,0.418289
3,UNIONBANK,0.351798
4,KRBL,0.351667
5,NATCOPHARM,0.343741
6,UBL,0.322061
7,TORNTPOWER,0.315965
8,OIL,0.315448
9,SAIL,0.313322
10,NBCC,0.299193
11,SYNDIBANK,0.297444
12,JSWENERGY,0.289844
13,BANKINDIA,0.285368
14,IGL,0.28401
15,DHFL,0.282462
16,IPCALAB,0.277552
17,NATIONALUM,0.268512
18,TATACHEM,0.268042
19,SUNDRMFAST,0.267496
20,BANKBARODA,0.266957
