Rank,Symbol,Momentum
1,TATACONSUM,0.307319
2,BEL,0.274788
3,GODREJPROP,0.221721
4,HDFCAMC,0.214456
5,EDELWEISS,0.212424
6,TRENT,0.205111
7,OBEROIRLTY,0.178547
8,MANAPPURAM,0.177674
9,BAJFINANCE,0.175719
10,PFC,0.175131
11,TITAN,0.172693
12,SBIN,0.172319
13,SRF,0.171467
14,SOLARINDS,0.158462
15,ATUL,0.158233
16,ADANIPOWER,0.155231
17,FRETAIL,0.1519
18,NAUKRI,0.150232
19,FEDERALBNK,0.150133
20,SUNDARMFIN,0.146624
