Rank,Symbol,Momentum
1,HINDPETRO,0.673684
2,VOLTAS,0.633199
3,PFC,0.484709
4,CGPOWER,0.472402
5,ADANIPOWER,0.462236
6,APOLLOTYRE,0.462075
7,ENGINERSIN,0.438146
8,GFLLIMITED,0.436598
9,IRB,0.430986
10,ASHOKLEY,0.40184
11,ABB,0.393225
12,SIEMENS,0.389367
13,PNB,0.388195
14,63MOONS,0.388172
15,CUMMINSIND,0.387104
16,MOTHERSON,0.386578
17,ACC,0.378529
18,JSWENERGY,0.367232
19,BPCL,0.357061
20,MUTHOOTFIN,0.337559
