Rank,Symbol,Momentum
1,EXIDEIND,3.610514
2,VEDL,1.037594
3,VOLTAS,0.733347
4,PIDILITIND,0.71215
5,PANACEABIO,0.649725
6,AFTEK,0.477752
7,FLEX,0.470443
8,HCC,0.436327
9,GAMMONIND,0.409914
10,STLTECH,0.408451
11,STERLINBIO,0.406836
12,HIMATSEIDE,0.372581
13,JINDALSTEL,0.359985
14,UNITDSPR,0.355078
15,GODFRYPHLP,0.346982
16,MRF,0.333404
17,DCHL,0.325337
18,ABIRLANUVO,0.308291
19,CHENNPETRO,0.303272
20,BEML,0.29641
