Rank,Symbol,Momentum
1,3MINDIA,0.300683
2,IDBI,0.275806
3,LUPIN,0.250361
4,TORNTPOWER,0.237586
5,MINDTREE,0.209897
6,RAJESHEXPO,0.198781
7,GODREJPROP,0.193056
8,PFIZER,0.191466
9,DLF,0.180948
10,ZFCVINDIA,0.165447
11,JPASSOCIAT,0.161458
12,SUNTV,0.154568
13,DIVISLAB,0.148771
14,AMARAJABAT,0.115424
15,IPCALAB,0.10043
16,CUMMINSIND,0.09617
17,TECHM,0.093544
18,UNIONBANK,0.091408
19,BANKBARODA,0.088671
20,BANKBARODA,0.088671
