Rank,Symbol,Momentum
1,BAJFINANCE,0.236559
2,GLAXO,0.186319
3,HEXAWARE,0.181103
4,PAGEIND,0.176762
5,BRITANNIA,0.154007
6,SAIL,0.147201
7,LUPIN,0.135998
8,LTM,0.122348
9,HINDUNILVR,0.120851
10,INFY,0.114313
11,MPHASIS,0.111829
12,PFIZER,0.110752
13,INDIANB,0.10871
14,GODREJCP,0.107027
15,BATAINDIA,0.105053
16,GSKCONS,0.102266
17,GLENMARK,0.089202
18,SUNPHARMA,0.088908
19,KOTAKBANK,0.088775
20,BAJAJFINSV,0.088453
