Rank,Symbol,Momentum
1,APOLLOHOSP,0.480762
2,JSWENERGY,0.423332
3,MPHASIS,0.399102
4,MINDTREE,0.382201
5,LTTS,0.373741
6,TECHM,0.311111
7,IIFLWAM,0.301816
8,SRF,0.293359
9,MAXHEALTH,0.2826
10,AUBANK,0.280998
11,SCHAEFFLER,0.280535
12,IPCALAB,0.275625
13,HAVELLS,0.269931
14,TATAELXSI,0.252704
15,PERSISTENT,0.248238
16,BAJAJFINSV,0.238271
17,IRCTC,0.232109
18,GLAND,0.227449
19,ALKEM,0.227049
20,OFSS,0.227024
