Rank,Symbol,Momentum
1,ESSAROIL,4.873934
2,GODREJIND,1.38615
3,MRPL,1.318901
4,JINDALSTEL,1.177194
5,NLCINDIA,1.043874
6,HINDPETRO,1.014652
7,RNRL,0.88193
8,CHAMBLFERT,0.826863
9,HMT,0.792832
10,LICHSGFIN,0.788904
11,LITL,0.7509
12,ENGINERSIN,0.745864
13,DREDGECORP,0.737026
14,INDUSINDBK,0.717608
15,GSPL,0.70318
16,MRF,0.697246
17,VIDEOIND,0.665166
18,JINDALSAW,0.658582
19,JPASSOCIAT,0.652352
20,ANSALAPI,0.648425
