Rank,Symbol,Momentum
1,BAJAJHIND,1.7635
2,GOLDTECH,1.351613
3,TECHM,1.264798
4,VOLTAS,1.19477
5,JPPOWER,1.188917
6,SOBHA,1.156039
7,IFCI,1.087935
8,IVRCLINFRA,1.079831
9,BAJAJFINSV,1.055918
10,IL&FSENGG,1.036949
11,PANACEABIO,1.036005
12,AUROPHARMA,1.020741
13,LICHSGFIN,1.002099
14,JSWSTEEL,0.94348
15,ABAN,0.942709
16,63MOONS,0.922034
17,SUZLON,0.914676
18,IDFC,0.909606
19,HDIL,0.894186
20,NMDC,0.856612
