Rank,Symbol,Momentum
1,WOCKPHARMA,0.941721
2,UBL,0.333864
3,IDBI,0.313303
4,JSWISPAT,0.311798
5,RENUKA,0.305699
6,TMPV,0.294118
7,APOLLOTYRE,0.278241
8,RANBAXY,0.271365
9,GUJENERGY,0.267717
10,ULTRACEMCO,0.266798
11,INDUSINDBK,0.265423
12,DLF,0.248713
13,IIFL,0.246272
14,LICHSGFIN,0.242255
15,AMBUJACEM,0.24147
16,VIDEOIND,0.241266
17,TATASTEEL,0.240687
18,TATASTEEL,0.240687
19,HINDPETRO,0.239631
20,HINDALCO,0.236985
