Rank,Symbol,Momentum,Volatility,Score
1,UPL,0.289383,0.013635,21.2236
2,PIIND,0.270561,0.013565,19.9461
3,MANAPPURAM,0.411036,0.021855,18.8076
4,IDFCFIRSTB,0.410419,0.022613,18.15
5,BATAINDIA,0.27947,0.01564,17.8685
6,TITAN,0.223848,0.013041,17.1652
7,AXISBANK,0.254843,0.015532,16.4075
8,RECLTD,0.418367,0.025818,16.2043
9,MGL,0.187584,0.01382,13.5735
10,MUTHOOTFIN,0.272427,0.020224,13.4705
11,VAKRANGEE,0.472914,0.035174,13.4449
12,RAJESHEXPO,0.169667,0.012787,13.2687
13,HATSUN,0.153391,0.01164,13.1776
14,PFC,0.274987,0.020914,13.1486
15,SHRIRAMCIT,0.179786,0.013994,12.8477
16,VBL,0.237276,0.018534,12.8019
17,RELIANCE,0.199594,0.015662,12.7438
18,BAJFINANCE,0.195652,0.01579,12.3906
19,INDIGO,0.288363,0.023274,12.3897
20,PEL,0.26804,0.021733,12.3335
