Rank,Symbol,Momentum,Volatility,Score
1,IDFCFIRSTB,0.437747,0.019868,22.0324
2,VAKRANGEE,0.363005,0.01657,21.9076
3,MRF,0.482531,0.024394,19.781
4,JUBLPHARMA,0.718159,0.038173,18.8132
5,ONGC,0.259598,0.016682,15.5614
6,TATACOMM,0.391886,0.026982,14.5238
7,IGL,0.269082,0.019354,13.9029
8,INDIANB,0.614295,0.04633,13.259
9,SYNGENE,0.300096,0.022698,13.2213
10,CANBK,0.29768,0.024836,11.986
11,BALKRISIND,0.327986,0.028557,11.4854
12,SBIN,0.223933,0.021047,10.6394
13,VEDL,0.314224,0.031324,10.0315
14,CAIRN,0.232595,0.02392,9.7238
15,GAIL,0.147105,0.015506,9.487
16,DRREDDY,0.127928,0.013558,9.4353
17,TVSMOTOR,0.177966,0.019104,9.3157
18,PNB,0.26544,0.028721,9.242
19,AIAENG,0.187011,0.020767,9.0052
20,OIL,0.095064,0.011132,8.5399
