Rank,Symbol,Momentum,Volatility,Score
1,ATGL,1.793225,0.047785,37.5271
2,LAURUSLABS,0.713775,0.023734,30.0745
3,JSWENERGY,1.066622,0.036207,29.4593
4,JSWSTEEL,0.789928,0.02701,29.2455
5,ISEC,0.613622,0.022256,27.5713
6,ADANIENSOL,0.908054,0.036189,25.0917
7,BALKRISIND,0.435228,0.017988,24.1949
8,MINDTREE,0.511259,0.021507,23.7714
9,ZYDUSLIFE,0.484034,0.021583,22.4271
10,ATUL,0.356774,0.016102,22.1566
11,TATASTEEL,0.607749,0.028178,21.5683
12,PERSISTENT,0.506801,0.024565,20.6311
13,AARTIIND,0.439231,0.021361,20.5627
14,POLYCAB,0.381018,0.018795,20.2721
15,SAIL,0.751276,0.038617,19.4543
16,TATAELXSI,0.448315,0.023282,19.2558
17,DIVISLAB,0.245988,0.013745,17.8963
18,WIPRO,0.346125,0.019941,17.3578
19,MAXHEALTH,0.36184,0.021063,17.1793
20,PIDILITIND,0.258517,0.015066,17.1595
