Rank,Symbol,Momentum,Volatility,Score
1,AJANTPHARM,0.202143,0.028127,7.1868
2,IPCALAB,0.159982,0.02877,5.5606
3,PIDILITIND,0.089368,0.018002,4.9644
4,ALKEM,0.043331,0.020635,2.0999
5,DIVISLAB,0.035791,0.019947,1.7943
6,COROMANDEL,0.029057,0.018068,1.6082
7,ABBOTINDIA,0.038098,0.025517,1.4931
8,DMART,0.024908,0.02744,0.9077
9,GUJENERGY,0.015262,0.022951,0.665
10,BAYERCROP,0.001673,0.018765,0.0892
11,TORNTPOWER,-0.002,0.020449,-0.0978
12,BHARTIARTL,-0.005014,0.023848,-0.2103
13,YESBANK,-0.042667,0.136995,-0.3114
14,DHANI,-0.015825,0.042201,-0.375
15,BLUEDART,-0.034659,0.02856,-1.2135
16,ESCORTS,-0.040161,0.032337,-1.2419
17,MINDTREE,-0.038564,0.027908,-1.3818
18,HONAUT,-0.054561,0.034539,-1.5797
19,TRENT,-0.058577,0.032134,-1.8229
20,VBL,-0.054269,0.028133,-1.929
