Rank,Symbol,Momentum,Volatility,Score
1,RAJESHEXPO,1.141579,0.051809,22.0344
2,HONAUT,0.239705,0.016937,14.1524
3,DRREDDY,0.240933,0.017305,13.9231
4,ASHOKLEY,0.322863,0.024162,13.3623
5,ZFCVINDIA,0.30166,0.025332,11.9082
6,MARUTI,0.174859,0.01474,11.8633
7,BLUEDART,0.222809,0.019027,11.7103
8,3MINDIA,0.321205,0.027517,11.6731
9,JAGRAN,0.220187,0.019024,11.5744
10,SANOFI,0.210026,0.018616,11.282
11,PFIZER,0.263543,0.023536,11.1976
12,MRF,0.249546,0.023087,10.809
13,ABIRLANUVO,0.237466,0.022823,10.4048
14,BANKBARODA,0.323837,0.033426,9.6881
15,BANKBARODA,0.323837,0.033426,9.6881
16,DIVISLAB,0.205742,0.021712,9.476
17,GODREJPROP,0.268817,0.02897,9.2793
18,BERGEPAINT,0.191356,0.020974,9.1234
19,BAJAJHLDNG,0.17324,0.01941,8.9252
20,IBULHSGFIN,0.219567,0.024807,8.8512
