Rank,Symbol,Momentum,Volatility,Score
1,ABAN,0.822989,0.036887,22.3111
2,GMDCLTD,0.376143,0.025132,14.9665
3,JSWSTEEL,0.431612,0.029232,14.7651
4,VEDL,0.677596,0.048405,13.9986
5,NDTV,0.3925,0.030658,12.8024
6,PUNJABTRAC,0.369241,0.029529,12.5045
7,NTPC,0.202612,0.016671,12.1537
8,JINDALSAW,0.292407,0.02406,12.1533
9,ZEEL,0.293112,0.026059,11.2481
10,BIOCON,0.328118,0.029753,11.0282
11,APOLLOHOSP,0.170225,0.016363,10.4028
12,BHARTIARTL,0.234562,0.023057,10.1729
13,CENTBOP,0.258621,0.025634,10.0889
14,KOTAKBANK,0.240687,0.024964,9.6413
15,SAIL,0.326434,0.036002,9.067
16,KTKBANK,0.183578,0.021153,8.6787
17,BEL,0.246537,0.029192,8.4454
18,ROLTA,0.350417,0.041685,8.4063
19,MPHASIS,2.122048,0.26219,8.0935
20,SKFINDIA,0.146232,0.019014,7.6906
