Rank,Symbol,Momentum,Volatility,Score
1,MRF,0.577593,0.020158,28.6538
2,BAJAJFINSV,0.528775,0.021802,24.253
3,CENTURYTEX,0.513602,0.021644,23.7299
4,MARUTI,0.325196,0.014509,22.4127
5,SRF,0.401198,0.018418,21.7832
6,JUBLPHARMA,0.757654,0.034838,21.7476
7,IOC,0.419001,0.019474,21.5159
8,RECLTD,0.452899,0.021084,21.4811
9,AJANTPHARM,0.322244,0.015336,21.0122
10,VAKRANGEE,0.370603,0.017882,20.7246
11,BALKRISIND,0.508331,0.024728,20.5567
12,PFC,0.461282,0.023163,19.9146
13,EICHERMOT,0.330493,0.016632,19.871
14,APOLLOTYRE,0.467801,0.023702,19.7369
15,WHIRLPOOL,0.278015,0.014337,19.392
16,HINDPETRO,0.448934,0.023333,19.2404
17,CANBK,0.475006,0.024998,19.0018
18,CAIRN,0.454909,0.024113,18.8658
19,APLLTD,0.239682,0.013398,17.889
20,DHFL,0.386419,0.021735,17.779
