Rank,Symbol,Momentum,Volatility,Score
1,TORNTPOWER,0.530437,0.02143,24.7521
2,BATAINDIA,0.442375,0.018108,24.4303
3,BRITANNIA,0.267957,0.011463,23.3761
4,ADANIENSOL,0.756822,0.033002,22.9328
5,IGL,0.408992,0.019409,21.0723
6,KRBL,0.454359,0.02341,19.4087
7,GILLETTE,0.171335,0.008866,19.3254
8,OIL,0.350981,0.018707,18.7618
9,BAJAJHLDNG,0.325485,0.018427,17.6639
10,TATASTEEL,0.275075,0.016572,16.5984
11,FINCABLES,0.25127,0.015482,16.2296
12,GODREJPROP,0.329318,0.020619,15.9716
13,RELIANCE,0.240199,0.015132,15.8732
14,TECHM,0.240864,0.015275,15.7681
15,TVSMOTOR,0.264613,0.016972,15.5907
16,SOLARINDS,0.193859,0.012492,15.519
17,HINDALCO,0.317261,0.020458,15.5076
18,MPHASIS,0.234177,0.01579,14.8303
19,PCJEWELLER,0.399202,0.026963,14.8053
20,LTF,0.358905,0.024257,14.7958
