Rank,Symbol,Momentum,Volatility,Score
1,IL&FSENGG,1.564716,0.036116,43.3252
2,JINDALSAW,1.291525,0.035069,36.828
3,WELSPUNIND,1.4208,0.042325,33.5687
4,OFSS,0.796509,0.024047,33.1237
5,SANOFI,0.492746,0.015344,32.1123
6,STLTECH,0.83671,0.030183,27.7212
7,ALBK,0.742204,0.02682,27.6739
8,YESBANK,0.856445,0.031251,27.4052
9,WIPRO,0.545198,0.019996,27.2648
10,AUROPHARMA,0.786763,0.028948,27.1789
11,INGVYSYABK,0.730985,0.027043,27.0306
12,DCHL,1.186297,0.045139,26.2809
13,TMPV,0.987871,0.03869,25.5327
14,ORIENTBANK,0.636195,0.025409,25.0385
15,HCLTECH,0.847783,0.03465,24.4668
16,HCLTECH,0.847783,0.03465,24.4668
17,ABAN,1.2356,0.050646,24.3967
18,IOB,0.581525,0.023906,24.3256
19,HDIL,0.87788,0.037149,23.6313
20,BHARATFORG,1.051149,0.044727,23.5014
