Rank,Symbol,Momentum,Volatility,Score
1,FINCABLES,0.32405,0.015109,21.4476
2,ADANIENSOL,0.711049,0.034174,20.8068
3,BRITANNIA,0.249469,0.012275,20.3237
4,BATAINDIA,0.347978,0.019105,18.2143
5,VAKRANGEE,0.384951,0.021477,17.9242
6,KRBL,0.375319,0.021088,17.7978
7,TORNTPOWER,0.401594,0.022963,17.4886
8,UBL,0.353986,0.020514,17.2555
9,IGL,0.333333,0.019589,17.0167
10,SOLARINDS,0.220272,0.012962,16.9934
11,PAGEIND,0.312894,0.018443,16.9655
12,GODREJPROP,0.347151,0.021054,16.4882
13,LTM,0.255758,0.016361,15.6324
14,LTTS,0.220136,0.014413,15.2735
15,TATACONSUM,0.399403,0.027213,14.6769
16,TECHM,0.217791,0.015456,14.0908
17,MPHASIS,0.23062,0.016519,13.961
18,HEXAWARE,0.342952,0.024708,13.8801
19,DIVISLAB,0.498165,0.035989,13.8423
20,TITAN,0.418559,0.030368,13.783
