Rank,Symbol,Momentum,Volatility,Score
1,ADANIGREEN,1.766229,0.031248,56.5222
2,TATACOMM,1.672357,0.04314,38.7658
3,IDEA,2.190476,0.071039,30.8348
4,JUBLPHARMA,1.401166,0.045966,30.4829
5,IDBI,1.342169,0.051184,26.2226
6,AUROPHARMA,1.144507,0.046871,24.4184
7,SYNGENE,0.634805,0.026455,23.9961
8,GLENMARK,1.190488,0.051788,22.9878
9,CIPLA,0.674093,0.03056,22.0578
10,RELIANCE,0.817591,0.040681,20.0976
11,BIOCON,0.552892,0.028314,19.5268
12,BAYERCROP,0.654878,0.03438,19.0485
13,APLLTD,0.851296,0.045365,18.7654
14,MUTHOOTFIN,0.845175,0.047686,17.7239
15,MARICO,0.437211,0.025842,16.9189
16,DRREDDY,0.469177,0.02832,16.5668
17,ESCORTS,0.805447,0.050098,16.0774
18,ATGL,0.580801,0.037431,15.5165
19,HINDZINC,0.447145,0.02943,15.1936
20,MANAPPURAM,0.840254,0.056168,14.9596
