Rank,Symbol,Momentum,Volatility,Score
1,TATACHEM,1.05628,0.026589,39.7264
2,ADANIENSOL,1.301065,0.036017,36.124
3,ADANIPORTS,0.781485,0.022969,34.0232
4,TMPV,1.142651,0.039215,29.1379
5,ADANIENT,0.028616,0.000998,28.6759
6,IDFCFIRSTB,0.846617,0.0306,27.6672
7,CUMMINSIND,0.755558,0.02762,27.3558
8,GRASIM,0.489207,0.018852,25.9497
9,HONAUT,0.541631,0.021155,25.6027
10,SFL,0.509538,0.01998,25.5025
11,SUNDRMFAST,0.526502,0.021671,24.2958
12,GAIL,0.585261,0.024457,23.9306
13,SBIN,0.689155,0.028974,23.7851
14,ATGL,1.075593,0.045922,23.4219
15,BANKINDIA,1.037805,0.044946,23.0902
16,HINDALCO,0.632198,0.027408,23.0661
17,MOTHERSON,0.649512,0.02863,22.6866
18,TIINDIA,0.494638,0.021996,22.4875
19,NATIONALUM,0.613139,0.027601,22.2142
20,TATAPOWER,0.60786,0.027553,22.0619
