Rank,Symbol,Momentum,Volatility,Score
1,DIVISLAB,0.301258,0.026754,11.2602
2,IPCALAB,0.354593,0.035164,10.0839
3,MRF,0.288099,0.028664,10.051
4,INFY,0.234046,0.023577,9.927
5,EXIDEIND,0.346344,0.038272,9.0495
6,IPCL,0.266049,0.034198,7.7797
7,HEXAWARE,0.17868,0.023076,7.743
8,ASIANPAINT,0.157475,0.023013,6.8428
9,OFSS,0.243908,0.036128,6.7512
10,INGVYSYABK,0.233624,0.035467,6.5872
11,ZEEL,0.196698,0.029922,6.5736
12,SATYAMCOMP,0.179907,0.027728,6.4883
13,AMBUJACEM,0.152053,0.023474,6.4775
14,EIHOTEL,0.174155,0.026967,6.458
15,ANDHRABANK,0.184246,0.028823,6.3924
16,POLARIS,0.263928,0.043316,6.0931
17,GESHIP,0.185238,0.031203,5.9365
18,TITAN,0.22005,0.03784,5.8153
19,ACC,0.143456,0.024924,5.7558
20,APOLLOTYRE,0.175574,0.030708,5.7175
