Rank,Symbol,Momentum,Volatility,Score
1,TVSMOTOR,0.458687,0.016497,27.8039
2,SKFINDIA,0.528514,0.020094,26.302
3,ADANIENSOL,0.764483,0.029494,25.9198
4,SCHAEFFLER,0.532924,0.022733,23.443
5,HONAUT,0.384997,0.017516,21.9794
6,ABB,0.48177,0.021979,21.9198
7,FEDERALBNK,0.395417,0.018175,21.7563
8,ADANIENT,0.061885,0.002864,21.6097
9,TORNTPOWER,0.357151,0.017383,20.5459
10,M&M,0.392982,0.019354,20.3045
11,BEL,0.382022,0.019571,19.52
12,PIDILITIND,0.288544,0.015697,18.382
13,VBL,0.448774,0.025138,17.8523
14,PIIND,0.294407,0.017268,17.0495
15,ICICIBANK,0.22966,0.013544,16.9565
16,OBEROIRLTY,0.314971,0.018757,16.7925
17,BANKBARODA,0.373649,0.023373,15.9864
18,ASTRAL,0.282204,0.01817,15.5316
19,BAJAJFINSV,0.384438,0.024813,15.4936
20,TRENT,0.327326,0.021519,15.2107
