Rank,Symbol,Momentum,Volatility,Score
1,BEML,0.933631,0.025756,36.2489
2,GVPIL,1.068176,0.030712,34.7805
3,PATELENG,0.580619,0.016928,34.2987
4,SHREECEM,0.689796,0.022239,31.0179
5,SIEMENS,0.899265,0.030081,29.8945
6,BHEL,0.591572,0.019906,29.7179
7,BALRAMCHIN,0.760956,0.026209,29.0339
8,INDHOTEL,0.592231,0.021241,27.8821
9,TMPV,0.58484,0.021281,27.4823
10,LT,0.595954,0.023071,25.8308
11,3MINDIA,0.67038,0.025954,25.83
12,ASTRAZEN,0.707989,0.027723,25.5382
13,VOLTAS,0.842594,0.033371,25.2492
14,MARUTI,0.520735,0.020947,24.8595
15,M&M,0.480034,0.019587,24.5078
16,BAJAJHIND,0.889209,0.036614,24.2857
17,BRITANNIA,0.373262,0.015836,23.5703
18,AUROPHARMA,0.689171,0.030099,22.8968
19,HCC,0.584298,0.026106,22.3816
20,GAMMONIND,0.484933,0.021936,22.1071
