Rank,Symbol,Momentum,Volatility,Score
1,JINDALSTEL,1.412429,0.032154,43.9271
2,TATAPOWER,1.026403,0.028769,35.677
3,QUESS,1.046928,0.031017,33.7539
4,TATACOMM,1.063113,0.032517,32.6945
5,HAL,1.382443,0.043262,31.9555
6,TATACONSUM,0.541322,0.020166,26.8436
7,ENDURANCE,0.616586,0.023297,26.4661
8,JUBLPHARMA,0.849959,0.033401,25.4471
9,TATASTEEL,0.564274,0.022184,25.4361
10,LTM,0.432944,0.017412,24.865
11,BEL,0.703196,0.02899,24.2563
12,AUBANK,0.818615,0.033856,24.1794
13,BALKRISIND,0.479067,0.019918,24.0516
14,JSWSTEEL,0.550041,0.02295,23.9671
15,EMAMILTD,0.923539,0.039441,23.4157
16,GODREJIND,0.608999,0.026775,22.7452
17,HINDALCO,0.610684,0.02746,22.2388
18,LTTS,0.435389,0.019679,22.125
19,BHARATFORG,0.719418,0.033471,21.4938
20,BBTC,0.688774,0.03221,21.3839
